avg_num_tags,views,video_id
17,199115,E3KVlWhY3Ak
22,199093,ewwh-9Bc-Ew
25,199088,3eApKT7zwuY
27,199046,XaAOr7D9kD0
26,198967,9V7VvQk6k0U
23,198967,pjfC93I3Gp0
26,198915,wxBq7ZrycdY
17,198860,kRCeMJLBWC0
25,198838,nXwjRz3Nflc
24,198827,6l1NfahMkHc
20,198813,mdf0D-3kH_0
29,198732,_lAsSCYwNug
5,198724,pvU0EY9S_sA
1,198701,vwui4tF-k8A
27,198682,NT70h45AxwA
20,198673,vzvyVGI7fSg
15,198671,NAQHrL8zgq4
26,198631,zYMgc2OnKmw
28,198581,sfl2f9mMOn4
27,198507,rNNVBWOAcLw
8,198463,u0DdDaTb42I
29,198458,4cULGWxiji0
26,198450,GO4sH2I6rAY
4,198438,qE-9zEKy1lo
18,198415,4e4CGwciMiM
21,198377,cLWOl0a7Y2A
20,198370,9aTIjsKlX0k
5,198283,fi8FRrh7WHE
26,198225,D2aCgNHHOb8
30,198185,uyRthUHot-4
24,198180,4qjiJt2b2go
24,198050,5jEJNHNLVtU
26,198034,XpY-INyUfZQ
12,198030,K2CXosRB46U
24,197978,1OpySUBlpvU
24,197968,OnOJV0kEiA8
4,197966,j2RfDriUcpo
5,197953,l89HVchoFa4
23,197949,9_8NVcnwFIw
35,197745,n1IVV66I4PU
12,197707,O-GfOGuNXzs
22,197673,Qm_Aw0kDx6U
19,197645,g4giMq27vcY
24,197585,uVv1nTDoGdo
40,197565,knThAMg-sv4
14,197540,i4JdzPpX-II
32,197533,odK8DIK3C6U
21,197298,wk5gZ7SVNSM
8,197277,hA_lwBFvz-U
26,197258,Z_ToDRgiXhU
27,197215,T0tYMmNNPSg
4,197212,zhX0N1_ye7E
13,197201,QSng3HAAZyc
25,197093,nMHDmIjNKik
22,197057,jLp5c7vUSak
1,196999,LlFm_-4AuUc
4,196975,W0cSVrxl3u4
17,196895,90hfvkymXYc
8,196884,1sLpmqiSWtU
4,196795,z7YjFoJQmdE
23,196793,qzkQ7UQ5IHo
13,196786,F1bsdvb_d3k
19,196776,Ygbc_P0M5cY
41,196744,lQXkz4BVohk
28,196711,jMlE9WWxdKg
29,196663,tvMJWKS9mfk
27,196654,8kdQUIO_fmo
15,196535,GfL57f4bQC4
15,196518,yW6JFEI4evk
27,196468,YlJNIst_pmc
24,196447,EyrG5MLb6zU
32,196435,ZlTGaPiSGkc
27,196426,RMN8UYN9sfU
18,196350,hvUrO85qLco
8,196346,PsbYCBw_FQE
7,196305,neRurV1n_J8
22,196283,zy49x-8lS4E
32,196238,4IICDjkREs4
22,196197,WjGUgUDaakA
40,196130,ZzeeXunh6kM
14,196082,7VmViQZ5ghA
26,196031,iL43VR_zNcA
39,196015,XYURKO24S3A
30,195944,BZrqPJu_ZDI
21,195871,JI8e0jdbxRE
5,195833,7QArAdh3sw8
13,195774,dBa44u526YU
15,195770,8mIRwf-sZrw
4,195738,ypwZQkfHY80
12,195633,b7LKaMb-69k
1,195623,KAIVIQn1Kmw
13,195607,1VqKrBZ9ftA
16.142857142857142,195503,pPfOk5EoeGA
18,195441,2pNZIvhiBjY
23,195384,Tgfl81UD2T0
26,195296,2cxcGwDZNWQ
20,195159,QNwqwxgw6w8
36,195141,zjzfrSX9Veo
27,195136,et7fvgSgtUs
25,195106,KmmkSQKzqok
22,195101,4whbgEojWGs
20,195076,ikLVSUePsvg
33,195060,EE8A-UoMUSI
4,195054,PKMGhIPuWhg
35,195026,dOepJbrC1gA
13,194927,FqLGO2aAbuY
20,194841,p8uBfGUEk5c
4,194799,ETR3JG2gzOI
21,194733,2yXegiMppf4
6,194676,y7ytQiy-1gw
9,194669,m6aexypFUSw
14,194667,C8CHeaPgGAY
19,194509,ZVyuB1hhaMk
19,194458,DkAsPHrZiU0
1,194418,Mcwyz09Q--o
8,194316,y9yOzqnzWx0
1,194307,WVyUMjcnNvQ
21,194290,-RrKm94Tk9c
33,194275,JB81C-9CGyY
3,194236,57KWdQxajPE
8,194171,cWzJ4Wc__fI
10,194102,3-gx5-rQCMc
12,194097,SVXqiULtQHw
11,194024,r-CdVrVduk4
25,193998,gr8BZkxUo1Y
29,193973,LAqv-zr36DA
7,193911,_txeDfefmjE
30,193908,QJ-5EiW224I
15,193847,RmgMGvlwzPU
8,193778,HzDDXw8_twQ
26,193744,aI6rz87TrLI
29,193739,TkM_ZhzQSd4
26,193723,RNi7y3HBRz0
23,193702,UA02hOVb79A
28,193649,u-KRbrYfqSU
13,193603,Bv-73Y6AaX0
10,193602,xTdlzAz_ekw
20,193564,-ZgaHS-s0m8
18,193546,yP1Jp5_-zVg
3,193542,r8e-QPSF5Yc
20,193511,jms_VW_Z7DE
26,193472,7ohiocyOoxw
55,193448,gveXER0oEgQ
25,193436,hEoM0Gim1PE
9,193393,TSzE-VIjxmA
20,193375,WhnRJbSNyfM
20,193322,yKeLk2BstYM
21,193319,ERH7Xg4ww94
15,193261,m96KdAIH7lo
26,193195,8PdiLqXGO6o
27,193175,dTR7WVEEkAU
10,193114,cZRCELXf8QU
16,193060,5rMx3UE8XeU
9,193034,D_mh1Rq35ZM
4,192966,aDmU3bE1xeE
29,192961,gv7lWexKt8U
15,192860,r2P6cJc6joM
9,192825,yCtuLa7ngw0
16,192737,wtxKfXimh40
5,192704,W7WyGK65w6k
25,192442,xRERlH5tfUI
17,192335,Y-LNiyKXMzY
49,192291,BRC1xDYlRsw
4,192284,q-Jx7AnzZVY
12,192158,tTln5Y5_n0k
27,192157,Yv1XPlL51U8
41,192134,-I-whVtW50E
1,192130,dsUsQQPwy4k
6,192108,1Bgn_3eHP-g
8,192084,le_GvVfOceE
15,191974,a2LYS8y4qDA
9,191957,FtUMw6TqcJw
19,191936,Ihw0LWRnR9c
29,191798,a3XjmgsOfxA
22,191756,rDQPDJ-7Uis
27,191623,g0VOPdsHr0E
10,191602,M_3Y7spnp0E
27,191588,FpWq_CKXhIE
5,191545,NlVyV5ylNcU
28,191521,SJNCoQ7_cwk
26,191501,YoUOyugWOzQ
3,191491,yz3WFXZpfcE
14,191467,I1EQBMhYEsA
19,191343,oO_2QBiZRaI
25,191290,ttz5UH1fLD8
2,191200,D0q3XYyJ0Zk
22,191187,0b7EDtMn_Wo
22,191087,rtw3J0WDDOc
3,191064,RWM5pfHmTmI
52,191041,2m1Qpe1rqr4
21,191014,fM0xgWIW2YI
3,190999,J0_z_DsC6d4
25,190998,J1OyzWk-4r4
26,190914,0pehECOihF0
22,190846,-MreJjVc9ms
14,190809,2qzwbtBZgs0
22,190749,KyFmEJYZ-tU
18,190693,4qCGKyEDWHM
30,190626,QCYqGd5sJQI
12,190589,mzi2NVcK5f0
22,190574,pZo21hCK92k
12,190566,z0c1XMmL7YM
6,190559,uxkzNVssLYo
15,190540,SiDqUjxz-CU
20,190533,wuC7O3hToKs
21,190532,QLYVrQchVL4
12,190439,8IksjnZS7QU
36,190378,1et5z9EPFAE
10,190357,S1ud-xuAQ0Q
20,190352,9-GJFE5XK2U
17,190319,pggyuY6Z3eY
20,190313,40uzSWx2IEI
21,190197,H1QsXwQwWxE
3,190153,SR9dGmMyAs8
4,190133,8irM5QFkr6Q
21,190116,7N7WP-8KHSQ
6,190116,RcjekAOLdsw
24,190069,x8REe_60dR8
33,190064,71GAtahs79I
28,190022,lyQ4owT2VC0
20,190020,5pcNR_bKI1g
21,189993,VJmXqLVw0Ic
22,189900,naYdtfM-L-s
37,189896,09-9hKW7rb8
21,189803,2e-liL3NJbY
8,189792,Jpx2ehALC-8
16,189765,fvqZX-0hm3Q
14,189759,1CJOE4_QdOA
32,189749,X_HSvOJzhl8
8,189622,ahfNLkTLBf4
23,189603,ISF8RbOZkbo
5,189460,WqUIcO8Cgeo
30,189457,yW8XpEWTO_o
33,189378,6jBt6wWCEl0
27,189368,KnO37QI51OU
30,189350,JvUs9Ve87as
13,189339,-rZ7HOKaQug
18,189226,TLiOxUr-IMw
16,189156,_-B05qzQ8uM
19,189145,z1YWGOfxZr8
6,189137,F-glN3ReMrw
12,189134,qiv4ee2xCDg
38,189113,XPjkwBDZ4yM
6,189111,b-IEVMwBEfo
5,189046,XscdoiOP5AA
10,189036,yZPdlgJAvK8
14,189032,rs1OpE-0xoU
21,189017,aaZlREPZrdM
8,188772,M3iAQ-vAV30
18,188761,_xskmwyTBTM
25,188746,UsSxheo80hE
20,188679,5O3ce0vBncU
22,188590,v1yEcBe2G8c
5,188532,yydxzM8p4RI
30,188532,h_GalaQ1q4I
18,188420,iI65F-Uw8tY
9,188394,TH1e7ikniuA
2,188341,XxGT_82_dbY
28,188311,hJskvsP--6o
23,188146,pfPQPfdjS5k
16,188142,Ndl8Pz3Sjlo
32,188030,6Y3bYICWURQ
7,188021,GcpqpizC-jA
27,188021,Yrr5NU2d5gU
19,187895,phRXBLwcy5I
30,187847,1eT1AeHbhcY
14,187807,W2jRNExFbXo
24,187783,6iZ3FjWqnnw
23,187680,Oe7zow0xcmo
6,187610,e_Ou-HUCQ9Q
3,187605,8Rsi0L-eazs
9,187528,SyeogtRJzV8
21,187447,Njw1cvUjGSI
7,187419,Fakw8yz3-Ds
16,187369,gf4wv2g48Xc
11,187285,QeG-HML7pn8
18,187233,XRFKMGGJ7XU
18,187156,tViUoGZyf7I
30,187139,Lgg5dowGFEI
24,187116,WFnAaP7lvBM
26,187037,4IZ7orzwTAw
21,187017,iLQzNRitmmk
12,186985,mUdyrvmGYGs
26,186954,eC1R4uHkd8E
5,186935,dN1NlYoKQA4
21,186928,yyc6r5-hBIA
36,186866,4eysRMeAu4s
7,186725,WYyi2sC_3LA
27,186723,EdjVMedAGng
18,186645,3ZsEQW9Qcp8
9,186639,ng6euh83BIg
30,186478,o2AghU42YaM
15,186460,DAsyxERxWUI
19,186382,P3yOji6u-hA
24,186318,-6hXc2lzfsk
18,186309,I2-GNjKn2PA
5,186280,rYb5IHLgb78
5,186179,PDtW1fT6OM4
4,186172,RxMwnNrg04c
21,186115,InNW28bo6bQ
5,186082,w07RoD3NAww
52,185998,e_uxGlxgwwE
22,185957,w7JbInGPY4s
22,185953,SWlnzF8bFXM
7,185888,R_DvimEeKOA
10,185844,JncN76qzDmA
3,185844,qpg2iWIpEPc
8,185770,HVvPloblJRI
41,185755,UsWavvfmQA4
23,185654,V-ZPYYu-iEA
28,185637,G0UnuG94joA
27,185619,OerGE1SVTz8
7,185586,s2q86KLu9Cc
2,185516,78RNfjiYo9I
15,185485,wKs7AZ8LIoU
9,185433,9uMPod4MdmY
20,185428,By_fUV-Wne8
4,185400,2AAemdxSz2g
23,185367,VGdchM3QcS8
14,185341,gOtIg0VwVZE
4,185332,nxGWS9zfUn4
21,185222,EunB1NgWYF0
30,185194,HjK2mK3Xkx4
33,185090,QJy14GbnOhI
30,185059,g25Hpvnjmk8
21,184978,2VuMALaU9iE
36,184794,FnXUx4cYdHA
23,184736,HFLZe-2IJWU
56,184703,dVG5WUXpNL4
4,184675,NVUCDprXZ6k
28,184666,3eV-afco8h4
17,184558,QnwZ_LKv0yk
12,184544,0ZFT63GbRrk
9,184542,Tsay7UHywvI
14,184498,dwqQP-QFiLM
16,184487,aFG6MPOyCr8
27,184348,tLOGXx6Fp3g
5,184347,H2AVCEjsGkA
15,184338,tH8HrL-2XZs
23,184173,mjvF3uxMXwM
17,184161,hS4zLa8D0q8
7,184108,3ARyIzVq88w
13,184070,WQSgeSdhm2o
3,184058,kJeH2sB1cP4
25,184056,Y3hOgTmsg2U
34,184032,D20Agteh7U0
27,183944,h581WstWCMQ
3,183915,4JPU6DeIhkE
9,183691,Z_3anycJ6kY
59,183668,PiJrX3Ff0ao
26,183636,sjo7qTrR4C8
18,183531,FcaHePhZ37k
25,183372,sbqumSE91xM
12,183354,hFA6MeX6xlU
13,183348,QabDZhoAI9Q
17,183296,gd8nAEW0D6Q
20,183278,03lQi8U4c8w
28,183278,lyQ4owT2VC0
24,183219,9zG1BIiM-Gg
13,183166,JOleSYGYiaU
6,183138,kS73OhAXp38
31,183122,D7oI-1GAqis
13,183033,aie2teckL58
33,182925,xl9kyPg9lWs
14,182909,QA6ZQ_Gek5c
20,182900,WddK6FoGap4
28,182835,jREMukIC0kg
22,182721,Ck0O25hwPnc
22,182708,1ab27nNNyno
12,182680,5fMiCcPO5tY
6,182678,zTcPgggZpfk
14,182669,vWJGYgdMkYs
15,182645,5F86cW8Ghqs
10,182630,VxLUZ6dByz4
8,182589,QZ5ai4pSw98
18,182505,gVJfaHi4u7k
9,182499,2cBNEWz9_H0
3,182496,E9qHImQgwgU
6,182462,QKCIsab9p0E
25,182394,OgeIf6AeY-c
2,182377,xzNmSCeNP9s
17,182373,4uOHDRgpE_I
24,182354,TiyEA7Vt6U8
35,182349,7lEeJr5Au1A
22,182316,i0b257TIW88
28,182243,bWjhJ3OjNEM
27,182229,fvOUfgxZnyw
26,182162,GfJLp8kCyqY
12,182144,qbei6-vtl0Q
31,182044,0T5jIQjg8lE
21,181980,ct2qPJx1As8
22.333333333333332,181967,l9J4XW6fbHQ
12,181935,7xCovfRX2R4
24,181850,hIaHm10SeLo
18,181753,ZSHvO4WZ4Z0
30,181648,dXnW8Nn2RBQ
5,181541,mE5XqEOMI0M
27,181516,NTvQHfpYQjs
35,181498,CBlKP-rp_eg
14,181481,uDbJp11gIOk
2,181359,ZNyOrINHtdM
11,181327,OaGkY1kbIiY
28,181313,nd0rpmXl2BA
13,181297,ZiuNTgNrqXA
15,181198,1CEEDBH8KO0
8,180974,o3uOHXpLrHE
68,180931,vteengPZ-tA
17,180921,j6wKH5uSmAU
28,180920,5ah3BE_4J8s
29,180916,X37eNehli3A
32,180718,-zGtd55vOjA
26,180698,SYTwmZ_MX4I
27,180614,KagbA_v3ErY
26,180604,Ut43asQfSYI
22,180524,4O59LBBuxAc
28,180517,vzMZOlsfi6Y
7,180462,S-flSFgRap4
30,180436,ty0yXooYb_4
24,180418,BDLcbp58Ie0
18,180354,OT8v8ORpzgM
8,180333,P1u0VmKySBs
12,180080,X5Ub6aSkGgI
20,179912,BUuVuSE5fiU
10,179860,QZ8hCNmRhWE
5,179826,LfRdG1hKxLs
26,179797,HxNx5R4kg1w
12,179759,HRJ0iwPkwhQ
24,179635,ijEYUJCQNw8
18,179574,lp2sHBTbOCk
23,179557,PIoJJZm49QY
29,179542,vcvqXcuy3mM
27,179521,aGI7xHAVt2w
20,179516,Std1vdUMP3g
5,179497,bYDeerv44X8
38,179325,SFQxzCNAtcQ
13,179247,sI1bc89gwuA
5,179198,EWH8TgyeIbw
24,179193,R18FGU7QPvI
29,179063,dZpuFQ8H3os
28,179056,0lX-k8SNFa8
8,179032,B9-vdrDAW4o
16,178967,iH2aj8x1udA
23,178794,RAOk-GM3C08
26,178505,QnDSIyFNT5M
8,178503,P_gwXt4FzfI
20,178423,7ocFghGFDNE
22,178412,LXW1AekEWD8
25,178285,9xtYhaJDK4U
26,178119,nSmyh5Y8Vts
5,178098,FIeGEJEPT0E
21,178068,2v2kdbZrYpY
17,178059,Ids_3JTcLxU
18,178005,V2I96q_bFg8
6,178000,6G7ONJsY05A
25,177989,X28B4ozAndw
26,177961,0LFeoSm_N3w
24,177957,1aLdwI9s0wc
25,177912,mfjKzrnFL3E
13,177878,I42zij7BV9o
16,177775,M4jDPu7w-aU
35,177668,wrYFsO1iwTE
11,177667,d2sJtfkfggk
21,177627,PlVQN6Rud6k
16,177543,egqqtAo8WSI
12,177516,QP6CBmtnSvg
30,177403,BlNcbQGRkhg
7,177385,R_DvimEeKOA
18,177372,gn22YuZ-ne0
24,177361,F0sw-vF4mDE
31,177331,1Elz31-vCZ8
10,177323,lnKmAVLC3jU
27,177297,wtw1NBXgVxs
9,177291,-cUkeDcbprI
30,177223,QFbgXChhOic
8,177176,KScEW5a_KGY
30,177110,3818y2UfzUM
68,177091,5urUPL-UYGA
25,177090,WM4dvI6nnnI
28,177054,QWP6Bz63gL8
19,177032,yp5CPC8Vh4k
28,176994,PzrCyoJ93jI
36,176986,iLtMQoRPKYY
18,176983,3HFbXDyc0rQ
5,176968,uHcBC0oi3TY
16,176942,4zBxDwEGB5E
36,176883,Tf-avp5kZI0
18,176831,ob3aw0eozaA
7,176811,YzZXq0eYl8g
8,176801,VfhrjbHGzkQ
4,176782,lIRYvZZhxy0
10,176765,MP72f8DYtYU
21,176695,e3XBatCXy4k
22,176687,gTm_YUKklkU
25,176665,WMz_3-pI30w
11,176637,EBh9WYOuxJE
31,176556,KhL3Mk7hsjQ
29,176532,xtFt4r-Ker0
28,176518,qG4LHJ24t4I
25,176511,qm2Ys-un9MU
25,176486,6_yFTa7uhZ4
7,176351,Gac9Ngp94fs
27,176063,PI_T8InR1Dw
11,176044,SIpWL1BnAE0
21,175979,BQ2txMTBG7g
26,175974,_QvRoRErBVE
13,175842,ppMNL01rlp0
5,175786,3WiULcaI96Y
5,175773,Z_7F5n8KDFM
29,175770,CTWJPmIUbc8
1,175743,A6SO0xkr_uI
13,175738,ZTa7QrZLbHw
12,175723,LKDj8820YaY
9,175720,Tc0fwmYqYe8
19,175689,kZ-t5407U38
8,175686,rdM9YeUkXPQ
28,175670,3xSu_XxpvPM
22,175652,MCudbdE3XxA
27,175641,73XP2e9TSdo
19,175616,egU5k2_lYbo
13,175547,CmlRdDUSffU
14,175480,CpizFAKw_Vo
12,175414,CJYZ_xUw4E4
10,175321,LnJTe5wBFfQ
10,175291,0OjxEbSu6C4
32,175271,yNYLjCg8y5E
27,175122,nqvdWhliT1o
25,175111,UkBaodc6Wmc
17,175084,FMHspJ92-hg
16,175078,GzaHRmD3eAE
15,174981,NDRm0aV4rrY
19,174967,u5g4-VE-Zyo
30,174909,PCxZJsrBW-Q
13,174858,I05qFW0rWuw
41,174800,xbhHjOizuLA
30,174774,TgHKlLxjOiQ
5,174769,jB2F7Oc5T_s
3,174706,Ld5k7BoJnww
10,174602,DTzV8LKdgc8
21,174593,Sha_wRaouc4
20,174543,0ppI2FS9P8E
19,174540,wVkivmMKikU
23,174514,Y9LODqTEZAk
13,174472,a9qaqIJrGjo
33,174308,egq8y0LG2ko
30,174216,p2Xf2ZM391U
21,174196,FDw1oohacFA
26,174110,LSOPAjNXUuI
12,173999,Aa3g-k8VWfY
27,173946,F-dXf_0Kd4Y
11,173898,tcyPZL5za6k
10,173746,tJRgqs6xTyo
14,173743,MGXaZedGI8Q
5,173560,3IxJx-g38do
16,173499,_I91ywh-BC4
21,173440,jj_jJl5bBfU
16,173337,7DCILIZAGIc
33,173296,VItNFdBfR4o
16,173289,Z2PFdEOnGj8
26,173207,HIIAMnyf4PM
14,173189,iudjKgwngnk
4,173147,37-EIy5XwwI
20,173144,DPrUf1P9BWI
27,173035,tqcja8SV_JQ
9,173006,L4w00pgazVM
26,172974,sXCVVmCV9oU
27,172820,fE99KqhBEaI
19,172812,cH7l_PA1hXc
27,172807,_c7ruiLWQZo
24,172741,FzCM41rApMg
43,172670,vEJPerMYWDo
11,172665,QIie5TU_h58
1,172650,UW7oy1A_-Uk
28,172603,DhW-opi_ruI
8,172569,DtHMzzVTdKo
27,172567,pR3F3rU3qAU
16,172527,5SoGct1dts4
12,172502,TL5NwwEgdH4
10,172497,PCJhZ79UY0s
17,172493,q1z1WDf7Fk0
23,172484,JuTocfnY3kE
30,172473,t-V5PzuqqmA
23,172469,M4Z8O_uPS1U
2,172444,ahPURRGM7D0
38,172423,Jw_E3Cz8JQ8
27,172389,mQVmenyxqYA
9,172228,oIEFfFboozY
3,172191,IEXWngL6HRE
8,172145,g7lEMugBW30
3,172089,Ld5k7BoJnww
59,172056,jdpSYMQ-9WY
8,171979,7LTg2wnxhUs
4,171904,AGKxdEmGPXo
23,171900,Su32T0HTcz8
11,171805,5zccSG70U7g
3,171792,NxIHOIiV0t4
6,171700,IdR5Ol_DsW0
36,171606,lAO3c3wr_nM
24,171579,7Yn4x37mC68
19,171535,ulM64qHGth8
17,171509,Bp03k4Bw04E
25,171487,SujUzfY5YsY
27,171418,OFbbKrAWL4Y
30,171405,IHJW4EgMMM0
9,171375,wWCM6VmtGtY
52,171258,svQtW0axKwY
24,171220,HsQ3JYWlbSc
15,171160,gkz-Ga6ZvQs
20,171157,iHZRrxIu2-8
4,171148,v6eQVB6Bdws
9,171125,2t6ZpD66h6k
27,171073,wbhqOddTSds
18,171021,ob3aw0eozaA
6,171014,yx9j5saI8WM
9,170890,HSvPQVC1OWY
21,170822,ar9El3IE8Qo
26,170811,le-MZxQYKqA
25,170776,icOv0xQMQyE
34,170714,ENhIhEU3nf8
16,170654,Tecckox0-cQ
20,170622,Jvw6DVc5Oqw
38,170617,cvtP6nlcxOM
12,170548,BxEQPZtjkbk
22,170367,nZ-4u5X-rEc
31,170213,e0g4TtI_XTM
16,170120,vxUjg8X2BBI
24,170116,OnOJV0kEiA8
32,170006,UF-TUCdSzCc
11,169993,y3_tFgT8Y6o
26,169989,hUx8cqMXSb0
18,169956,LG-mVSHv7B8
22,169904,8Sq7XqpJUBk
11,169709,5WqZx6bu964
2,169700,DQIJmleVoC0
27,169654,X9fL68NzogA
23,169644,plflw9rPluM
23,169615,sEil-1XX4ug
17,169569,QnwZ_LKv0yk
4,169517,RkLvyQgd8yc
7,169517,8tXPGCUH6Bk
16,169470,5OfADag60gk
23,169449,tTOupZPDtsI
5,169321,48enQ3iMFzw
15,169282,7h1OFCrsPZA
22,169168,beoAa-3sDRo
20,169156,lW2DAx-QOuw
26,169031,gJLP1Nwsvew
7,169015,smFvR_-8xh0
8,168999,wGeB5BI8CRM
15,168954,Zldag5wotI0
4,168938,gszHoIZDQKo
13,168870,piikxtgg_Ek
18,168864,23Eya6X_3rs
19,168846,bMcrXmaocv0
30,168657,chof_Se4vvQ
5,168622,3slR7-ZozFo
7,168572,R_DvimEeKOA
10,168570,bZl98YE4hLU
13,168530,Dul3a13k1Rs
27,168519,_PBHZ91jlAY
22,168471,N2J2k-W7E5U
16,168462,60nyIQ4FUCs
7.4,168436,dG-YgiU7JtA
39,168435,gebuA7dOtIA
20,168402,ytr32bZehEo
26,168366,tE_6Gs2Gu_I
37,168349,pcU-OYTjU24
18,168283,6-PXNPqdZcE
12,168278,gBMrz0n739I
29,168186,di17UJRxiwI
30,168135,dvz_nEsVLhg
26,168115,IDUGJQrUOtQ
22,168093,aRYtNO76Kjo
4,168044,xfgDAUCaXbQ
12,167993,ZUNVFBezV5s
26,167882,jkfdjp8ahsM
23,167857,1QJTI9CXrRQ
14,167808,Rd2ajPh1Qiw
23,167807,QwMd2O_ya7o
3,167738,Sh-J1h44yw8
27,167683,41wizkK5jHY
6,167641,b81CYETgFBM
13,167593,dyA8lnp9Tzg
20,167578,CFG5CPrzwXU
22,167568,n5o1rWTOViU
27,167510,9jR4QAcXfa4
8,167481,uYiB4QopiSE
1,167424,7HzbOLrG9NY
21,167372,PgmvFY5OgHE
10,167355,mj7-kWUZarA
27.8,167279,IKs-01g6k9w
19,167226,BDVemgwncTQ
21,167203,YP157m-kWGw
9,167161,Z7eBa9GpUpk
1,167128,zNEO5vEy8q8
21,167121,ijA-pD2wXgA
5,167072,a53yjghvCp4
15,166979,Q_YkkTJR9QE
5,166968,Gcm_15zPlDU
4,166948,212pdj6ppBU
4,166893,jf3nzOY-QO0
26,166885,eSFmHauqNco
28,166775,TJKe6tuqKGo
3,166737,6A2ttbYhu5A
19,166719,BOgvKcEJDbY
13,166715,oTGent9f1As
27,166673,FLYNKBQdNxs
28,166668,7uWfp7NkSKs
25,166519,6uSiazIcEN4
24,166511,3T1FzFmXm00
16,166491,4hYO0S5GVMA
24,166475,H7Il_fClLEg
28,166419,ugNS2apNoMM
23,166201,fjzNreAyan0
5,166165,KhV1Mj6XOuY
34,166127,OjLBr1lRhLg
24,166122,p4nt3aewJck
40,166103,P5urIeEcuvA
9,166096,2VODnM6zim4
32,166050,sCFnys7kcAg
27,166037,pKxg5HPotN0
22,166000,yypySDPR7Zs
5,165969,n8k5SSEjLL0
29,165966,zw4smLcAUM4
25,165949,0LvjHGWc0fE
23,165888,rYUe2s69rgU
4,165858,GiBILEzAO7c
35,165857,RvZm4KhBBFk
27,165771,E_uYweGBN6U
19,165673,BSIDzjKxXhE
20,165625,eyZDjD3CyQI
22,165581,_qFcJeTo5CY
18,165442,gKU8cCF13Cg
33,165429,ITavfgkWpKg
3,165428,PsqUBtBBCso
25,165426,GlyCyK3SR0I
5,165360,zT310aJNdSA
7,165326,ZPc0f1ozcOQ
4,165306,HmZa2wUzOOU
29,165246,DqE8CgoDqS8
30,165198,Uf0q4Iq3AC8
9,165198,x-RKighbOrI
24,165187,lABnUCCBpck
4,165177,27hkd_dx4No
24,165171,LivSnG3P_sU
3,165161,FbuTUjTo0Xs
20,165053,9aTIjsKlX0k
15,165032,ZV0e2uyEDGE
19,165019,nfUTBcXwfeg
8,164975,_bbRBBK3lpY
1,164945,_GY0NgIrsAw
17,164918,6iPsass11R0
42,164891,zCbYPzzYZ8w
25,164877,eU4DSMmTFHY
20,164870,g_W0-XVovr4
13,164867,EYdFLiXarHU
9,164818,ZbiXcYuBWB0
9,164807,QEEcQ6O8LZs
7,164799,mP7MtuNkND4
35,164792,ktxYc4wZ8HA
9,164723,ZMCPNEOENIE
2,164591,0N4ReSdQWFg
27,164537,g8JoP4jNoj8
11,164463,oPWpvyZEdRM
21,164385,ZoaEsqhIjw8
20,164368,Qgo6cIM1QmM
14,164347,L-O-6piaxBA
19,164221,f64nXmiFWAs
31,164200,6fG8qq_T0Yw
6,164179,Bb-PokkE69I
56,164166,UiInDvnPuLw
22,164158,NqIiYJX1Xw8
27,164050,kTzFbeLZG_g
36,163986,Xcym1fGJxRE
14,163956,0ZK6SRaDC_o
30,163915,3tCWWnXicC0
11,163850,SEEX9fT_Fk4
16,163830,7RHIb7mCw7I
21,163825,WPrsZeJ7Bz8
15,163766,P-0rqWSknE0
25,163758,XIOMllNcbhg
22,163728,ZGGBr3c3fxg
16,163671,joKOswMbvJU
16,163656,Cdc4UVpTKMA
32,163622,OzVVwkdnY4I
1,163594,O0cJLwVOG5M
9,163586,M-nfNgl32WI
18,163576,N8IWyXP-bxU
49,163540,K2_Ww-Ozc2U
16,163539,dDewasAqyEo
4,163523,uFEjbjFVfOE
9,163512,7lZxFS7L6P4
20,163427,GAi9EvtDKuA
18,163415,56MhtcapOec
17,163369,QdnYvej7QE8
14,163366,lYAG1G1K4sU
5,163361,Wghejp3YJsQ
26,163354,phIxjsUiquc
20,163293,dTj-RrUXjng
20,163260,6knxZ8Vfcsg
40,163254,FkkoXiKrj5M
12,163224,vONEFBI2ebY
30,163198,cymE4LZ1mEc
10,163115,GqYddG7Bb0o
46,163026,WfCK7bTtGjw
35.6,163022,Govg_XmORLE
37,162989,wTHe_Og-mhQ
19,162798,21orHi0_dJQ
18,162790,Yk6Og8IOuSs
15,162750,7A5u0Bdhm1U
13,162666,VjGqTT0drP8
11,162648,qngiNcqY290
16,162588,N7HjLBpRMC0
40,162576,14tc4kwTHJU
19,162468,ZDJrRKYaijc
16,162457,k-5nv3tPV2I
23,162453,78VPA42BaG0
10,162365,E_4ZDuCq00M
5,162315,Qv8QIEMwREU
26,162262,1NcuWNt5ces
31,162231,Sc-JzUfUfHk
3,162202,X6mIMJuKQ6c
27,162134,9Fy5odgnMI0
32,162098,4MOo6azeT08
24,162039,yaKtOfTowY0
22,162025,xm8v9z28PYY
21,162010,AxzAQ3Hxmpc
23,161965,gFyNjojCzWo
8,161944,-Xc2G1FwCFk
7,161897,tYF7MdpM8qs
23,161779,2uw9_sorB28
24,161763,pjQRqNN3fdM
28,161740,LJqgGUNEhNU
25,161684,qo6e3lvtvjA
1,161683,xcGxIGrrRbY
9,161663,vqIhgRhkSp4
33,161592,0bvqucpt2Ds
30,161563,CHFJzENP5UY
